CANTON,EVENTO,CATEGORIA DEL EVENTO,CAUSA,MES,TOTAL DE PERSONAS AFECTADAS,TOTAL DE INFRAESTRUCTURA AFECTADA
88,4,2,10,12,1,0
88,4,5,18,1,1,0
88,4,5,18,3,1,0
88,4,5,18,4,1,0
88,4,5,18,6,1,0
88,4,5,18,7,1,0
88,4,5,18,11,1,0
88,4,5,18,12,1,0
88,6,2,7,8,3,0
88,6,2,7,9,2,0
88,6,5,7,1,3,0
88,7,5,18,4,1,0
88,9,2,18,7,3,0
88,9,5,18,3,2,14
88,9,5,18,12,3,21
88,15,5,7,3,1,1
89,1,2,2,3,1,0
89,1,2,2,4,1,0
89,1,2,2,5,1,0
89,1,2,17,11,1,0
89,1,2,22,9,3,0
89,4,5,18,2,1,1
89,4,5,18,3,1,0
89,4,5,18,4,2,1
89,9,5,8,1,1,0
89,9,5,8,2,3,100
89,9,5,8,4,3,11
89,9,5,16,2,3,2
89,9,5,18,1,3,764
89,9,5,18,2,3,578
89,9,5,18,3,3,1090
89,9,5,18,4,2,4
89,9,5,18,12,1,0
89,11,2,14,2,1,0
89,11,2,14,4,2,9
89,11,2,14,5,1,0
89,11,2,14,9,1,1
89,12,5,8,3,1,1
89,12,5,18,1,1,1
89,12,5,18,3,1,0
89,12,5,18,4,1,0
90,4,2,23,4,3,170
90,7,2,10,2,1,0
90,7,5,18,2,1,0
90,9,5,18,1,3,31
90,9,5,18,2,3,96
90,9,5,18,3,3,196
90,9,5,18,4,1,0
90,9,5,18,5,2,6
90,11,2,14,4,3,700
90,11,2,14,6,3,360
90,11,2,14,12,1,1
90,12,5,18,1,1,0
90,15,2,7,8,2,3
90,15,5,7,5,2,1
90,15,5,7,10,1,1
91,2,5,18,10,2,2
91,2,5,18,12,3,24
91,4,5,10,7,2,2
91,4,2,18,8,1,1
91,4,5,18,1,1,0
91,4,5,18,2,1,0
91,4,5,18,4,2,4
91,4,5,18,6,1,1
91,4,5,18,7,2,0
91,4,5,18,10,2,1
91,4,5,18,11,3,4
91,6,2,6,8,1,0
91,9,2,8,9,2,5
91,9,5,8,11,2,4
91,9,5,18,3,3,42
91,9,5,18,5,2,1
91,9,5,18,12,3,26
91,11,2,1,7,3,689
91,13,5,7,4,2,0
91,13,5,7,10,1,0
91,13,5,7,11,1,0
91,13,5,18,10,1,0
92,1,2,2,3,1,0
92,1,2,2,5,1,0
92,1,2,17,1,1,0
92,1,2,22,3,3,0
92,1,2,22,4,2,0
92,4,2,10,10,1,0
92,4,2,10,11,1,0
92,4,5,10,4,1,0
92,4,2,18,7,1,0
92,4,2,18,8,1,0
92,4,2,18,9,1,0
92,4,2,18,11,1,0
92,4,5,18,1,1,0
92,4,5,18,2,1,0
92,4,5,18,3,2,1
92,4,5,18,4,1,0
92,4,5,18,5,1,4
92,4,5,18,6,1,0
92,4,5,18,7,1,0
92,4,5,18,8,1,0
92,4,5,18,9,1,0
92,4,5,18,10,1,0
92,4,5,18,11,1,0
92,4,5,18,12,2,2
92,9,2,18,7,2,0
92,9,2,18,9,2,3
92,9,5,18,1,1,0
92,9,5,18,2,2,7
92,9,5,18,3,2,6
92,9,5,18,4,3,25
92,9,5,18,5,3,50
92,9,5,18,6,3,16
92,9,5,18,7,1,0
92,9,5,18,8,1,2
92,9,5,18,10,1,0
92,9,5,18,11,2,5
92,9,5,18,12,1,0
92,11,2,14,2,2,22
92,11,2,14,4,1,0
92,11,2,14,5,1,15
92,11,2,14,10,1,0
92,12,5,18,2,1,0
92,12,5,18,3,1,1
92,12,5,18,4,3,7
92,12,5,18,5,1,12
92,12,5,18,6,2,31
92,12,5,18,7,1,0
92,15,2,7,9,1,0
92,15,2,7,11,2,1
92,15,5,7,3,1,2
92,15,5,7,4,2,25
92,15,5,7,10,3,11
92,15,5,7,11,1,1
92,15,5,7,12,3,12
92,15,2,18,9,2,3
93,4,5,18,1,1,0
93,4,5,18,2,3,12
93,4,5,18,3,2,4
93,4,5,18,4,1,0
93,4,5,18,5,2,2
93,4,5,18,6,1,1
93,4,5,18,8,1,0
93,4,5,18,10,1,0
93,4,5,18,12,1,0
93,7,5,18,1,1,0
93,7,5,18,4,2,2
93,9,5,5,2,3,13
93,9,5,8,1,1,30
93,9,5,18,1,3,144
93,9,5,18,2,3,333
93,9,5,18,3,3,110
93,9,5,18,4,3,97
93,9,5,18,5,3,17
93,9,5,18,11,3,50
93,10,2,7,1,3,261
93,10,2,7,2,3,552
93,10,2,7,3,3,8
93,10,2,7,4,3,66
93,10,2,7,5,3,283
93,10,2,7,6,3,43
93,10,2,7,9,3,0
93,10,2,7,12,3,29
93,11,2,14,4,3,1406
93,11,2,14,5,1,0
93,11,2,14,9,1,0
93,11,2,24,3,1,2
93,12,2,14,4,1,0
93,12,5,18,1,2,2
93,12,5,18,2,1,1
93,12,5,18,6,1,0
93,13,5,7,3,2,3
94,4,2,10,8,1,1
94,4,2,10,9,2,22
94,4,2,10,10,1,2
94,4,2,18,12,2,0
94,4,5,18,1,2,1
94,4,5,18,3,3,51
94,4,5,18,4,2,3
94,9,5,18,3,3,1
94,9,5,18,4,2,0
94,11,2,14,2,1,2
94,11,2,14,5,1,1
95,2,5,18,2,1,1
95,4,2,18,10,1,0
95,4,5,18,1,3,0
95,4,5,18,2,1,5
95,4,5,18,3,2,2
95,4,5,18,4,1,1
95,4,5,18,5,1,0
95,4,5,18,6,1,1
95,4,5,18,7,1,0
95,7,5,18,5,1,0
95,9,5,8,7,1,0
95,9,2,10,12,3,16
95,9,5,18,1,3,13
95,9,5,18,2,2,2
95,9,5,18,3,3,212
95,9,5,18,4,3,10
95,9,5,18,5,3,7
95,9,5,18,11,2,4
95,9,5,18,12,3,15
95,11,2,14,5,1,1
95,11,2,23,11,1,0
95,12,5,18,11,1,1
95,13,5,7,4,1,0
96,1,2,2,4,1,0
96,9,5,8,1,2,5
96,9,5,8,3,3,22
96,9,5,18,1,1,60
96,9,5,18,2,3,2
96,9,5,18,3,3,535
96,9,5,18,4,1,0
96,12,5,8,2,1,1
96,15,5,7,1,2,6
97,1,2,2,3,3,0
97,1,2,2,4,3,0
97,1,2,22,6,1,0
97,1,2,22,9,2,0
97,9,5,18,2,3,201
97,9,5,18,3,3,63
97,9,5,18,4,3,0
97,12,5,18,2,1,1
97,12,5,18,3,1,0
97,12,5,18,4,1,1
97,15,2,7,7,2,1
98,1,2,2,4,1,0
98,4,5,18,1,2,1
98,9,5,18,1,2,5
98,9,5,18,2,2,5
98,9,5,18,3,3,21
98,11,2,14,4,2,10
98,12,5,18,1,1,1
98,12,5,18,3,1,1
98,15,5,7,2,2,2
98,15,5,7,12,2,4
98,15,5,18,3,1,1
99,2,5,18,3,3,14
99,4,5,18,1,1,0
99,4,5,18,2,2,9
99,4,5,18,3,2,2
99,4,5,18,4,2,1
99,4,5,18,5,2,2
99,7,5,18,3,1,0
99,7,5,18,4,1,0
99,7,5,18,12,1,0
99,9,5,8,4,2,0
99,9,5,18,1,1,0
99,9,5,18,2,3,127
99,9,5,18,3,3,12
99,9,5,18,4,1,1
99,9,5,18,12,3,23
99,11,2,14,4,1,1
99,11,2,14,12,1,1
99,11,2,23,11,1,1
99,12,5,18,3,1,0
99,13,5,7,2,2,1
99,13,5,7,3,3,0
99,15,2,7,1,3,17
99,15,2,7,5,1,1
99,15,5,7,1,1,1
99,15,5,7,5,1,0
99,15,5,27,3,1,1
100,2,5,18,2,1,1
100,4,2,10,8,1,0
100,4,5,10,4,1,2
100,4,5,18,1,1,0
100,4,5,18,2,1,0
100,4,5,18,3,2,4
100,4,5,18,4,3,7
100,4,5,18,5,3,4
100,4,5,18,6,1,0
100,4,5,18,7,1,0
100,4,5,18,11,1,0
100,4,5,18,12,2,3
100,9,5,8,2,3,18
100,9,5,18,1,2,10
100,9,5,18,2,1,1
100,9,5,18,3,2,9
100,9,5,18,4,3,16
100,9,5,18,5,3,12
100,9,5,18,6,3,6
100,9,5,18,8,3,0
100,9,5,18,10,1,1
100,9,5,18,11,2,1
100,9,5,18,12,2,0
100,11,2,14,4,2,3
100,11,2,14,5,1,10
100,12,5,18,4,1,0
100,13,5,7,3,1,0
100,15,2,7,7,1,1
100,15,5,7,1,2,6
100,15,5,7,4,1,4
100,15,5,7,7,2,1
100,15,5,7,11,2,3
101,4,5,18,3,1,0
101,4,5,18,4,1,1
101,4,5,18,10,1,0
101,7,5,18,3,1,0
101,9,5,18,10,1,1
102,4,5,18,2,1,0
102,4,5,18,5,1,1
102,4,5,18,12,1,1
102,9,5,18,12,2,1
102,12,5,18,3,1,0
102,12,5,18,7,1,1
103,2,5,18,3,1,1
103,4,5,18,3,1,0
103,4,5,18,4,2,1
103,7,2,10,4,1,0
103,7,5,18,2,1,0
103,7,5,18,3,1,0
103,7,5,18,4,1,0
103,7,5,18,5,1,0
103,9,2,8,3,3,105
103,9,5,8,4,3,0
103,9,5,18,1,2,5
103,9,5,18,3,2,1
103,9,5,18,4,3,0
103,9,5,18,5,3,149
103,11,2,1,7,1,2
103,11,2,14,4,3,119
103,11,2,14,9,1,4
103,11,2,14,12,1,2
103,12,5,18,1,1,0
103,12,5,18,2,1,0
103,12,5,18,3,1,1
103,12,5,18,5,1,0
103,15,2,7,3,3,48
103,15,5,27,3,2,3
104,4,2,18,9,2,3
104,4,5,18,1,1,0
104,4,5,18,2,1,0
104,4,5,18,3,2,9
104,4,5,18,4,3,8
104,4,5,18,5,3,11
104,4,5,18,6,3,9
104,4,5,18,11,2,1
104,4,5,18,12,1,0
104,6,2,7,3,2,0
104,9,5,18,1,2,3
104,9,5,18,3,2,8
104,9,5,18,4,2,2
104,9,5,18,11,2,1
104,11,2,14,2,1,1
104,11,2,14,6,2,6
104,11,2,14,8,1,1
104,12,5,18,3,1,0
104,13,5,7,1,2,1
104,13,5,7,3,3,0
104,15,5,7,11,1,1
105,1,2,2,3,1,0
105,9,5,8,2,3,70
105,9,5,8,3,2,1
105,9,5,18,1,1,4
105,9,5,18,2,3,25
105,9,5,18,3,3,34
105,9,5,18,4,3,45
105,9,5,18,5,2,2
105,10,2,7,6,1,24
105,10,2,7,8,1,0
105,12,5,18,2,1,0
105,15,5,7,2,1,1
106,2,5,18,12,1,0
106,4,2,10,4,1,0
106,4,5,10,3,1,0
106,4,5,18,1,2,4
106,4,5,18,2,3,3
106,4,5,18,3,3,17
106,4,5,18,4,3,25
106,4,5,18,5,2,6
106,4,5,18,7,2,1
106,4,5,18,8,3,2
106,4,5,18,12,1,0
106,7,2,10,7,1,0
106,7,5,18,1,1,0
106,7,5,18,3,3,5
106,7,5,18,4,2,2
106,7,5,18,12,1,1
106,8,6,10,8,1,0
106,8,6,10,9,1,0
106,8,6,10,11,1,0
106,8,6,10,12,1,0
106,9,5,18,1,2,4
106,9,5,18,2,2,4
106,9,5,18,3,3,11
106,9,5,18,4,2,2
106,9,5,18,11,2,2
106,9,5,18,12,3,3
106,11,2,14,5,1,1
106,12,5,18,2,1,2
106,12,5,18,3,2,2
106,12,5,18,11,1,0
106,15,2,7,8,3,72
107,4,2,10,4,2,1
107,4,2,10,5,1,0
107,4,2,10,7,1,1
107,4,2,10,10,1,0
107,4,2,10,12,1,0
107,4,5,10,2,3,0
107,4,5,18,1,1,0
107,4,5,18,2,3,17
107,4,5,18,3,3,371
107,4,5,18,4,1,0
107,4,5,18,5,2,1
107,9,5,8,2,3,511
107,9,5,8,3,2,3
107,9,5,8,4,3,11
107,9,5,8,5,2,31
107,9,5,18,1,3,35
107,9,5,18,2,3,830
107,9,5,18,3,3,866
107,9,5,18,4,3,806
107,9,5,18,5,3,49
107,9,5,18,6,1,6
107,9,5,18,10,2,1
107,9,5,18,11,3,3
107,9,5,18,12,1,31
107,10,2,7,1,2,10
107,10,2,7,2,2,4
107,10,2,7,12,3,19
107,11,2,14,4,3,557
107,11,2,14,6,3,0
107,11,2,14,8,1,2
107,12,2,18,8,1,0
107,12,5,18,6,3,1
107,13,5,7,4,1,0
107,15,2,7,8,2,3
107,15,2,7,11,2,1
107,15,2,7,12,2,1
107,15,2,26,10,2,3
107,15,2,26,11,1,0
108,4,2,10,7,3,5
108,4,5,18,1,1,0
108,4,5,18,2,1,0
108,4,5,18,3,1,0
108,4,5,18,4,1,0
108,4,5,18,6,1,0
108,4,5,18,11,1,0
108,4,5,18,12,1,0
108,7,5,18,3,1,1
108,9,5,18,3,1,1
108,11,2,14,2,1,1
108,11,2,14,5,1,1
108,11,2,14,9,1,1
108,12,5,18,3,1,0
108,15,5,7,6,3,26
109,1,2,2,4,1,0
109,1,2,2,5,1,0
109,1,2,17,11,1,0
109,1,2,22,9,2,0
109,9,5,8,1,2,10
109,9,5,16,1,2,0
109,9,5,16,3,3,27
109,9,5,18,1,2,1
109,9,5,18,2,3,67
109,9,5,18,3,3,120
109,9,5,18,4,2,1
109,11,2,14,4,2,4
109,15,2,7,3,2,1
109,15,2,7,5,2,4
109,15,5,7,3,2,1
109,15,5,7,11,1,1
110,4,5,18,2,1,0
110,7,2,10,8,1,0
110,7,5,18,2,1,0
110,9,2,8,3,3,159
110,9,5,18,1,1,6
110,9,5,18,2,3,30
110,9,5,18,3,3,31
110,9,5,18,4,3,18
110,10,2,7,1,1,0
110,10,2,7,5,1,1
110,11,2,14,2,1,0
110,11,2,14,3,1,0
110,11,2,14,4,3,133
110,12,5,18,2,1,0
110,13,5,7,4,1,0
111,4,5,10,5,2,1
111,4,5,18,2,1,0
111,4,5,18,3,1,0
111,4,5,18,4,1,0
111,4,5,18,5,1,0
111,9,5,8,1,2,11
111,9,5,8,5,3,23
111,9,5,18,1,3,21
111,9,5,18,2,2,13
111,9,5,18,3,3,37
111,9,5,18,4,2,8
111,9,5,18,5,3,26
111,12,5,18,3,1,0
111,15,5,7,3,3,13
111,15,5,7,4,2,5
112,1,2,22,8,3,0
112,2,2,10,1,1,0
112,2,5,18,1,1,0
112,2,5,18,4,2,10
112,4,2,10,1,1,0
112,4,2,10,2,1,0
112,4,2,10,3,1,1
112,4,2,10,4,1,0
112,4,2,10,7,1,0
112,4,2,10,8,1,1
112,4,2,10,9,1,0
112,4,2,10,10,1,0
112,4,2,10,11,1,0
112,4,2,10,12,1,0
112,4,5,10,1,1,0
112,4,5,10,8,2,0
112,4,5,18,1,3,24
112,4,5,18,2,2,7
112,4,5,18,3,3,22
112,4,5,18,4,1,1
112,4,5,18,5,1,0
112,4,5,18,6,1,0
112,4,5,18,7,1,0
112,4,5,18,10,1,0
112,4,5,18,11,1,0
112,4,5,18,12,1,1
112,4,2,21,12,1,0
112,4,2,23,4,2,5
112,5,2,7,3,1,0
112,5,2,7,4,3,0
112,5,2,7,8,3,0
112,5,2,7,11,3,31
112,5,5,7,3,3,0
112,5,5,7,12,1,0
112,6,2,7,8,3,0
112,7,5,18,2,1,0
112,9,5,3,4,2,4
112,9,5,18,1,3,163
112,9,5,18,3,2,3
112,9,5,18,4,2,1
112,9,5,18,5,1,0
112,9,5,18,10,2,2
112,9,5,18,12,1,1
112,11,2,14,6,2,4
112,11,2,14,9,1,2
112,15,2,7,12,2,2
112,15,5,7,2,2,1
112,15,5,7,4,1,1
112,15,5,7,9,2,1
112,15,5,7,11,2,1
113,4,5,18,2,1,1
113,7,5,18,5,1,0
113,9,5,8,4,3,10
113,9,5,8,7,3,267
113,9,2,18,6,3,393
113,9,2,18,7,3,739
113,9,5,18,3,3,0
113,9,5,18,4,3,1
113,9,5,18,6,3,727
113,9,5,18,7,3,276
113,9,5,18,9,1,28
113,9,5,18,11,2,14
113,13,2,7,7,3,3
113,15,2,7,9,2,1
113,15,2,7,10,1,1
113,15,5,7,2,2,1
113,15,5,7,4,2,7
113,15,5,7,8,3,1
113,15,5,7,11,2,1
114,4,5,10,2,1,0
114,4,5,10,3,2,2
114,4,5,10,5,2,1
114,4,2,18,9,1,0
114,4,5,18,1,1,0
114,4,5,18,2,1,0
114,4,5,18,3,3,14
114,4,5,18,4,3,9
114,4,5,18,5,3,43
114,4,5,18,12,1,0
114,6,2,7,2,2,0
114,6,2,7,3,2,0
114,7,5,18,3,1,1
114,7,5,18,4,1,0
114,9,2,18,7,2,7
114,9,5,18,2,2,1
114,9,5,18,3,3,20
114,9,5,18,4,1,1
114,9,5,18,12,2,2
114,11,2,14,2,1,1
114,11,2,14,6,3,10
114,13,5,7,3,2,3
114,15,2,7,6,1,1
114,15,2,7,10,2,3
114,15,5,7,5,2,3
115,1,2,22,2,3,0
115,1,2,22,3,1,0
115,1,2,22,4,1,0
115,1,2,22,5,3,0
115,1,2,22,7,3,0
115,1,2,22,8,3,1
115,1,2,22,10,1,0
115,1,2,22,11,1,0
115,2,5,18,12,1,0
115,4,2,10,2,1,0
115,4,2,10,5,1,0
115,4,2,10,7,1,0
115,4,2,10,9,1,0
115,4,2,18,7,1,0
115,4,2,18,11,1,0
115,4,5,18,1,1,1
115,4,5,18,2,1,0
115,4,5,18,5,2,0
115,4,5,18,6,1,0
115,4,5,18,7,1,0
115,5,2,7,7,3,0
115,5,5,7,10,3,0
115,6,2,7,7,3,0
115,6,2,7,8,2,0
115,6,2,7,9,2,0
115,7,2,10,3,1,0
115,7,2,10,10,1,0
115,9,2,18,7,3,0
115,9,5,18,1,2,2
115,9,5,18,3,3,0
115,9,5,18,10,3,6
115,11,2,14,5,1,1
115,11,2,23,11,1,1
115,12,2,18,7,1,3
115,12,5,18,3,1,1
115,12,5,18,5,1,0
115,12,5,18,6,1,0
116,1,2,2,4,1,0
116,1,2,22,7,1,0
116,4,5,18,1,2,1
116,4,5,18,2,3,5
116,4,5,18,3,1,0
116,4,5,18,4,3,7
116,4,5,18,5,2,1
116,7,2,10,2,1,0
116,7,5,18,1,1,0
116,7,5,18,3,1,1
116,9,5,8,1,3,11
116,9,5,8,3,2,1
116,9,5,16,1,3,156
116,9,5,16,3,3,66
116,9,2,18,11,2,1
116,9,5,18,1,3,321
116,9,5,18,2,3,400
116,9,5,18,3,3,146
116,9,5,18,4,3,54
116,9,5,18,5,1,0
116,11,2,14,2,2,1
116,11,2,14,4,3,17
116,11,2,14,5,2,1
116,11,2,14,8,1,0
116,12,5,18,3,1,0
116,12,5,18,4,1,0
117,2,2,18,7,1,5
117,2,2,18,8,1,0
117,2,5,18,4,1,0
117,2,5,18,5,1,0
117,2,5,18,6,1,1
117,2,5,18,7,1,0
117,2,5,18,12,1,0
117,4,2,10,5,1,0
117,4,2,10,7,1,0
117,4,2,10,8,1,0
117,4,2,10,9,1,0
117,4,2,10,12,1,0
117,4,5,10,8,1,0
117,4,5,10,11,1,0
117,4,2,18,7,1,2
117,4,2,18,8,1,1
117,4,2,18,9,1,0
117,4,2,18,10,1,0
117,4,2,18,12,1,0
117,4,5,18,1,1,0
117,4,5,18,2,1,0
117,4,5,18,3,3,1
117,4,5,18,4,1,0
117,4,5,18,5,1,3
117,4,5,18,6,3,22
117,4,5,18,7,2,4
117,4,5,18,8,1,2
117,4,5,18,9,1,0
117,4,5,18,10,2,2
117,4,5,18,11,1,0
117,4,5,18,12,1,0
117,5,2,7,2,1,0
117,5,2,7,8,1,0
117,5,2,7,9,1,0
117,5,5,7,1,1,0
117,5,5,7,4,1,0
117,5,5,7,6,1,15
117,5,5,7,9,1,8
117,5,5,7,10,1,0
117,9,2,8,9,1,0
117,9,5,8,10,2,1
117,9,5,9,11,1,0
117,9,5,18,1,1,1
117,9,5,18,5,3,39
117,9,5,18,6,2,9
117,12,5,12,8,1,0
117,15,2,7,8,1,0
117,15,5,7,11,1,2
117,15,5,18,6,1,0
118,2,5,18,3,2,1
118,4,2,8,12,1,0
118,4,2,10,5,1,1
118,4,5,10,3,2,1
118,4,5,18,1,1,0
118,4,5,18,3,3,14
118,4,5,18,4,1,0
118,4,5,18,5,2,3
118,4,5,18,11,1,0
118,7,5,18,2,1,1
118,7,5,18,4,2,6
118,9,5,18,2,2,6
118,9,5,18,3,3,7
118,9,5,18,4,2,1
118,11,2,14,2,2,4
118,11,2,14,5,1,0
118,13,5,7,3,2,2
119,2,5,18,2,1,0
119,4,5,8,3,2,0
119,4,2,10,3,1,0
119,4,2,10,4,3,12
119,4,2,10,7,1,0
119,4,5,10,3,1,0
119,4,2,18,10,1,0
119,4,5,18,1,3,7
119,4,5,18,2,3,1014
119,4,5,18,3,3,65
119,4,5,18,4,3,23
119,4,5,18,5,3,2
119,4,5,18,6,1,0
119,4,5,18,7,2,1
119,4,5,18,8,1,0
119,4,5,18,10,1,4
119,4,5,18,12,2,3
119,7,5,18,1,2,1
119,7,5,18,2,1,3
119,7,5,18,4,3,0
119,7,5,18,5,1,0
119,7,5,18,6,1,0
119,7,5,18,10,1,1
119,7,5,18,12,1,0
119,9,5,8,1,3,60
119,9,5,8,3,3,11
119,9,5,8,5,3,57
119,9,2,18,9,1,0
119,9,5,18,1,3,102
119,9,5,18,2,3,29
119,9,5,18,3,3,1308
119,9,5,18,4,3,1091
119,9,5,18,5,3,1180
119,9,5,18,6,2,25
119,9,5,18,11,3,40
119,9,5,18,12,2,2
119,11,2,14,2,2,3
119,11,2,14,4,3,360
119,11,2,14,9,1,0
119,11,2,24,3,1,3
119,12,2,10,4,1,0
119,12,2,10,9,1,0
119,12,5,18,1,2,2
119,12,5,18,3,2,3
119,12,5,18,4,1,0
119,12,5,18,12,1,0
119,13,2,7,7,1,0
119,13,5,7,2,1,0
119,13,5,7,4,2,3
119,13,5,7,5,1,1
119,15,2,7,5,3,51
119,15,5,7,2,1,0
119,15,5,7,4,3,9
119,15,5,7,5,2,1
120,1,2,22,7,1,0
120,9,5,8,1,3,76
120,9,5,8,2,2,1
120,9,5,16,3,3,55
120,9,5,18,1,3,55
120,9,5,18,2,3,0
120,9,5,18,3,3,20
120,11,2,14,2,1,1
120,11,2,14,4,2,3
120,11,2,14,9,1,2
121,1,2,17,11,1,0
121,1,2,22,8,1,0
121,1,2,22,9,1,0
121,1,2,22,10,1,0
121,2,2,18,7,2,2
121,2,2,18,8,1,0
121,2,2,18,9,2,10
121,2,5,18,1,3,199
121,2,5,18,2,1,0
121,2,5,18,3,3,39
121,2,5,18,4,1,4
121,2,5,18,6,2,4
121,2,5,18,7,1,4
121,2,5,18,10,1,2
121,2,5,18,11,2,3
121,2,5,18,12,2,2
121,4,2,10,1,1,0
121,4,2,10,3,2,2
121,4,2,10,5,1,0
121,4,2,10,6,1,0
121,4,2,10,7,1,2
121,4,2,10,8,1,1
121,4,2,10,9,1,0
121,4,2,10,10,2,2
121,4,2,10,11,1,0
121,4,2,10,12,1,0
121,4,5,10,4,1,1
121,4,5,10,8,1,0
121,4,2,12,7,1,0
121,4,2,12,9,1,1
121,4,2,12,11,1,0
121,4,5,12,1,1,0
121,4,5,12,4,1,0
121,4,5,12,5,2,4
121,4,2,15,1,1,0
121,4,2,15,2,1,0
121,4,2,15,3,1,0
121,4,2,15,5,1,0
121,4,2,15,6,1,1
121,4,2,15,7,1,0
